building_id,meter,meter_reading,site_id,primary_use,square_feet,year_built,floor_count,air_temperature,cloud_coverage,dew_temperature,precip_depth_1_hr,sea_level_pressure,wind_direction,wind_speed,unixtimestamp
1212,1,782.354,13,Public services,237518,,,-8.3,8.0,-12.2,,1023.3,250.0,4.1,1451606400
1214,1,73.9704,13,Office,195437,,,-8.3,8.0,-12.2,,1023.3,250.0,4.1,1451606400
1216,1,0.0,13,Office,15269,,,-8.3,8.0,-12.2,,1023.3,250.0,4.1,1451606400
1217,1,0.0,13,Education,73044,,,-8.3,8.0,-12.2,,1023.3,250.0,4.1,1451606400
1218,1,0.0,13,Entertainment/public assembly,268480,,,-8.3,8.0,-12.2,,1023.3,250.0,4.1,1451606400
1219,1,0.0,13,Office,91316,,,-8.3,8.0,-12.2,,1023.3,250.0,4.1,1451606400
1220,1,25.3232,13,Public services,381221,,,-8.3,8.0,-12.2,,1023.3,250.0,4.1,1451606400
1223,1,174.436,14,Office,52141,,,,,,,,,,1451606400
1224,1,170.954,14,Office,23481,,,,,,,,,,1451606400
1225,1,439.713,14,Office,122746,,,,,,,,,,1451606400
1226,1,100.287,14,Education,27995,,,,,,,,,,1451606400
1227,1,259.713,14,Education,76903,,,,,,,,,,1451606400
1228,1,0.0,14,Office,162549,,,,,,,,,,1451606400
1229,1,135.687,14,Office,27646,,,,,,,,,,1451606400
1230,1,46.6,14,Office,22524,,,,,,,,,,1451606400
1232,1,442.559,14,Education,181328,,,,,,,,,,1451606400
1233,1,57.9277,14,Education,43143,,,,,,,,,,1451606400
1234,1,61.8134,14,Education,46037,,,,,,,,,,1451606400
1235,1,2311.1,14,Public services,278369,,,,,,,,,,1451606400
1236,1,164.926,14,Office,61756,,,,,,,,,,1451606400
1237,1,0.0,14,Office,42755,,,,,,,,,,1451606400
1238,1,48.3826,14,Office,129707,,,,,,,,,,1451606400
1240,1,784.32,14,Public services,73277,,,,,,,,,,1451606400
1241,1,2249.92,14,Healthcare,194188,,,,,,,,,,1451606400
1242,1,0.02,14,Office,23871,,,,,,,,,,1451606400
1243,1,95.7395,14,Healthcare,237704,,,,,,,,,,1451606400
1244,1,421.809,14,Public services,95526,,,,,,,,,,1451606400
1245,1,0.0,14,Healthcare,35354,,,,,,,,,,1451606400
1246,1,0.0,14,Office,50327,,,,,,,,,,1451606400
1247,1,15.5046,14,Food sales and service,69876,,,,,,,,,,1451606400
1248,1,295.925,14,Office,78002,,,,,,,,,,1451606400
1249,1,695.555,14,Office,159384,,,,,,,,,,1451606400
1250,1,2683.81,14,Education,232139,,,,,,,,,,1451606400
1251,1,550.427,14,Education,104604,,,,,,,,,,1451606400
1252,1,1600.1,14,Education,116249,,,,,,,,,,1451606400
1253,1,796.382,14,Education,134748,,,,,,,,,,1451606400
1254,1,0.0,14,Education,24979,,,,,,,,,,1451606400
1255,1,83.3491,14,Office,23702,,,,,,,,,,1451606400
1258,1,2509.15,14,Education,273234,,,,,,,,,,1451606400
1259,1,129.594,14,Education,71088,,,,,,,,,,1451606400
1260,1,4.0,14,Office,86455,,,,,,,,,,1451606400
1262,1,116.0,14,Office,65000,,,,,,,,,,1451606400
1263,1,314.411,14,Education,97838,,,,,,,,,,1451606400
1264,1,244.743,14,Education,33012,,,,,,,,,,1451606400
1265,1,0.0,14,Food sales and service,35605,,,,,,,,,,1451606400
1266,1,6.2434,14,Public services,13469,,,,,,,,,,1451606400
1267,1,152.5,14,Education,138977,,,,,,,,,,1451606400
1268,1,203.044,14,Office,43007,,,,,,,,,,1451606400
1269,1,5.1658,14,Healthcare,56388,,,,,,,,,,1451606400
1270,1,0.0,14,Entertainment/public assembly,18551,,,,,,,,,,1451606400
1271,1,0.0,14,Public services,20540,,,,,,,,,,1451606400
1272,1,0.0,14,Public services,247471,,,,,,,,,,1451606400
1273,1,0.0,14,Office,104089,,,,,,,,,,1451606400
1274,1,0.0,14,Office,17077,,,,,,,,,,1451606400
1275,1,0.0,14,Office,114166,,,,,,,,,,1451606400
1276,1,0.0,14,Office,53860,,,,,,,,,,1451606400
1280,1,36.55,14,Lodging/residential,79900,,,,,,,,,,1451606400
1283,1,609.675,14,Public services,76537,,,,,,,,,,1451606400
1284,1,1949.76,14,Education,442438,,,,,,,,,,1451606400
1285,1,228.913,14,Healthcare,130067,,,,,,,,,,1451606400
1286,1,407.031,14,Healthcare,205472,,,,,,,,,,1451606400
1287,1,98.8488,14,Education,60582,,,,,,,,,,1451606400
1288,1,359.663,14,Education,164206,,,,,,,,,,1451606400
1289,1,5778.91,14,Education,194441,,,,,,,,,,1451606400
1290,1,604.045,14,Education,200442,,,,,,,,,,1451606400
1291,1,1727.39,14,Office,237546,,,,,,,,,,1451606400
1292,1,369.6,14,Office,58196,,,,,,,,,,1451606400
1293,1,374.286,14,Office,51471,,,,,,,,,,1451606400
1294,1,97.7848,14,Office,15649,,,,,,,,,,1451606400
1295,1,46.6661,14,Office,115676,,,,,,,,,,1451606400
1296,1,146.395,14,Office,8836,,,,,,,,,,1451606400
1297,1,355.698,14,Office,21469,,,,,,,,,,1451606400
1298,1,1994.63,14,Education,171084,,,,,,,,,,1451606400
1299,1,260.216,14,Education,25401,,,,,,,,,,1451606400
1300,1,186.223,14,Healthcare,25609,,,,,,,,,,1451606400
1301,1,499.149,14,Education,62242,,,,,,,,,,1451606400
1302,1,564.945,14,Office,90411,,,,,,,,,,1451606400
1303,1,3220.11,14,Healthcare,200000,,,,,,,,,,1451606400
1306,1,71.0661,14,Lodging/residential,54172,,,,,,,,,,1451606400
1307,1,0.0,14,Lodging/residential,66013,,,,,,,,,,1451606400
1308,1,0.0,14,Lodging/residential,62279,,,,,,,,,,1451606400
1309,1,36.4494,14,Lodging/residential,58041,,,,,,,,,,1451606400
1310,1,0.0,14,Lodging/residential,57274,,,,,,,,,,1451606400
1311,1,0.0,14,Lodging/residential,66794,,,,,,,,,,1451606400
1312,1,56.634,14,Lodging/residential,75000,,,,,,,,,,1451606400
1317,1,1085.55,14,Entertainment/public assembly,180806,,,,,,,,,,1451606400
1318,1,0.0,14,Entertainment/public assembly,73488,,,,,,,,,,1451606400
1319,1,0.0,14,Entertainment/public assembly,287419,,,,,,,,,,1451606400
1321,1,0.0,14,Entertainment/public assembly,370024,,,,,,,,,,1451606400
1322,1,0.0,14,Entertainment/public assembly,166489,,,,,,,,,,1451606400
1323,1,0.0,14,Office,87200,,,,,,,,,,1451606400
1324,1,0.0,14,Entertainment/public assembly,84688,,,,,,,,,,1451606400
1326,1,2.2819,15,Office,46981,1962.0,,,,,,,,,1451606400
1328,1,6.7663,15,Education,279840,2008.0,,,,,,,,,1451606400
1329,1,58.0357,15,Technology/science,60100,1912.0,,,,,,,,,1451606400
1331,1,29.3764,15,Education,171008,1930.0,,,,,,,,,1451606400
1332,1,30.5766,15,Education,47398,1912.0,,,,,,,,,1451606400
1333,1,24.4725,15,Office,31316,1913.0,,,,,,,,,1451606400
1334,1,3.8647,15,Office,130794,1933.0,,,,,,,,,1451606400
1336,1,0.0,15,Office,31053,1915.0,,,,,,,,,1451606400
1337,1,1.6987,15,Office,14744,1910.0,,,,,,,,,1451606400
1339,1,0.0,15,Education,140488,1961.0,,,,,,,,,1451606400
1341,1,1.9913,15,Education,18342,1960.0,,,,,,,,,1451606400
1342,1,0.0,15,Education,116854,1978.0,,,,,,,,,1451606400
1343,1,0.0,15,Office,110380,1985.0,,,,,,,,,1451606400
1344,1,0.0,15,Education,125507,1974.0,,,,,,,,,1451606400
1345,1,3.4397,15,Education,20889,1976.0,,,,,,,,,1451606400
1347,1,26.5396,15,Education,322341,1995.0,,,,,,,,,1451606400
1348,1,15.8759,15,Education,131271,2010.0,,,,,,,,,1451606400
1349,1,0.0,15,Manufacturing/industrial,7919,1970.0,,,,,,,,,1451606400
1350,1,0.0,15,Education,149762,2004.0,,,,,,,,,1451606400
1351,1,0.7248,15,Office,40611,,,,,,,,,,1451606400
1352,1,15.4477,15,Office,42755,,,,,,,,,,1451606400
1353,1,2.6069,15,Religious worship,22201,,,,,,,,,,1451606400
1354,1,0.1248,15,Education,23232,,,,,,,,,,1451606400
1355,1,0.9055,15,Education,50567,,,,,,,,,,1451606400
1357,1,15.5701,15,Office,21618,,,,,,,,,,1451606400
1358,1,18.5512,15,Lodging/residential,61439,1903.0,,,,,,,,,1451606400
1359,1,17.105,15,Education,124289,1904.0,,,,,,,,,1451606400
1361,1,3.2541,15,Education,233863,1921.0,,,,,,,,,1451606400
1362,1,19.5375,15,Education,113988,1923.0,,,,,,,,,1451606400
1363,1,13.5406,15,Office,157933,1932.0,,,,,,,,,1451606400
1366,1,5.1004,15,Office,87977,1947.0,,,,,,,,,1451606400
1367,1,42.495,15,Education,33695,1948.0,,,,,,,,,1451606400
1368,1,0.4359,15,Entertainment/public assembly,199037,1949.0,,,,,,,,,1451606400
1372,1,27.775,15,Education,16289,1957.0,,,,,,,,,1451606400
1374,1,11.669,15,Office,159662,1956.0,,,,,,,,,1451606400
1375,1,2.4152,15,Office,115288,1957.0,,,,,,,,,1451606400
1376,1,5.2254,15,Public services,240026,1960.0,,,,,,,,,1451606400
1377,1,172.73,15,Education,74599,1984.0,,,,,,,,,1451606400
1379,1,6.7411,15,Office,49553,1963.0,,,,,,,,,1451606400
1380,1,8.9635,15,Education,204029,2010.0,,,,,,,,,1451606400
1381,1,2.4473,15,Office,84615,1963.0,,,,,,,,,1451606400
1383,1,3.6808,15,Education,105612,1967.0,,,,,,,,,1451606400
1384,1,2.6132,15,Education,56969,1967.0,,,,,,,,,1451606400
1386,1,76.0354,15,Entertainment/public assembly,82035,1975.0,,,,,,,,,1451606400
1388,1,58.6583,15,Healthcare,45465,1990.0,,,,,,,,,1451606400
1389,1,27.7733,15,Entertainment/public assembly,17104,1953.0,,,,,,,,,1451606400
1390,1,2.972,15,Entertainment/public assembly,93608,1951.0,,,,,,,,,1451606400
1391,1,0.0,15,Entertainment/public assembly,68693,1956.0,,,,,,,,,1451606400
1394,1,0.0,15,Entertainment/public assembly,16351,2002.0,,,,,,,,,1451606400
1395,1,0.0,15,Lodging/residential,98624,,,,,,,,,,1451606400
1396,1,0.0,15,Lodging/residential,96336,1913.0,,,,,,,,,1451606400
1397,1,0.0,15,Lodging/residential,19984,1914.0,,,,,,,,,1451606400
1398,1,0.0,15,Lodging/residential,20291,1925.0,,,,,,,,,1451606400
1400,1,3.4857,15,Lodging/residential,21168,1928.0,,,,,,,,,1451606400
1401,1,10.1716,15,Lodging/residential,168791,1946.0,,,,,,,,,1451606400
1404,1,1.075,15,Lodging/residential,169290,2006.0,,,,,,,,,1451606400
1405,1,1.227,15,Lodging/residential,142901,2007.0,,,,,,,,,1451606400
1407,1,15.5175,15,Lodging/residential,83141,2006.0,,,,,,,,,1451606400
1408,1,12.7922,15,Entertainment/public assembly,28760,2007.0,,,,,,,,,1451606400
1409,1,23.177,15,Lodging/residential,48881,1902.0,,,,,,,,,1451606400
1410,1,13.8577,15,Office,11524,1994.0,,,,,,,,,1451606400
1411,1,0.0,15,Education,9111,1958.0,,,,,,,,,1451606400
1412,1,0.0,15,Lodging/residential,39538,1953.0,,,,,,,,,1451606400
161,1,0.0,2,Education,11329,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
162,1,0.0,2,Education,98829,1968.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
163,1,5.0643,2,Education,72102,1970.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
166,1,205.736,2,Lodging/residential,553210,2009.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
167,1,0.0,2,Lodging/residential,86323,1956.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
168,1,79.4808,2,Education,183460,2005.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
169,1,186.006,2,Education,179559,2006.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
170,1,9.4955,2,Retail,45224,1982.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
171,1,0.0,2,Office,131797,1968.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
172,1,0.0,2,Office,121440,1983.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
173,1,24.0904,2,Education,90903,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
174,1,39.6349,2,Education,90900,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
175,1,118.623,2,Education,111635,1989.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
176,1,0.0,2,Education,62238,1970.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
177,1,130.37,2,Entertainment/public assembly,167066,1989.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
178,1,8.2646,2,Office,23392,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
179,1,0.0703,2,Food sales and service,24867,2012.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
180,1,22.0506,2,Education,24586,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
181,1,12.8013,2,Education,148829,2014.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
183,1,14.7356,2,Education,132518,1992.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
187,1,0.3869,2,Education,44203,1950.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
188,1,5.9435,2,Office,23549,1941.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
189,1,0.0,2,Education,7481,1969.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
190,1,0.0,2,Education,137040,1957.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
191,1,76.8432,2,Education,78268,1964.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
192,1,243.683,2,Education,151637,1983.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
194,1,12.6958,2,Office,155682,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
195,1,23.2815,2,Office,9703,1940.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
197,1,17.3732,2,Public services,102856,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
198,1,41.4637,2,Office,163959,2004.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
200,1,53.421,2,Entertainment/public assembly,143093,1964.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
201,1,259.755,2,Education,219608,1992.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
202,1,94.3219,2,Lodging/residential,74682,2006.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
203,1,178.304,2,Lodging/residential,63348,2007.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
204,1,42.6594,2,Lodging/residential,30949,1951.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
205,1,84.7209,2,Lodging/residential,60086,2001.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
206,1,141.799,2,Public services,345837,1966.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
207,1,18.1118,2,Public services,99700,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
208,1,0.1407,2,Healthcare,36904,1934.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
209,1,790.412,2,Education,193294,2006.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
210,1,23.9849,2,Education,71248,2004.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
212,1,145.914,2,Education,327256,2012.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
213,1,28.6272,2,Education,49662,1964.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
214,1,0.0,2,Education,91273,1951.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
215,1,5.4159,2,Lodging/residential,36406,1940.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
216,1,15.0521,2,Education,137065,1964.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
217,1,96.4672,2,Education,282946,2003.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
219,1,278.921,2,Education,96124,1959.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
220,1,197.119,2,Education,122592,1971.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
221,1,290.386,2,Education,204349,1993.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
222,1,10.234,2,Entertainment/public assembly,11935,1939.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
224,1,0.0,2,Education,272278,1955.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
225,1,152.104,2,Lodging/residential,216526,1967.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
226,1,15.861,2,Office,74180,1930.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
228,1,0.0,2,Lodging/residential,49108,1951.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
229,1,101.039,2,Education,140092,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
231,1,522.674,2,Education,33739,1939.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
233,1,0.0,2,Education,25139,1970.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
234,1,74.5924,2,Education,179167,1971.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
235,1,6.682,2,Education,9309,1970.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
236,1,8.7218,2,Entertainment/public assembly,144086,1989.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
237,1,9.812,2,Public services,101262,1982.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
238,1,18.7096,2,Office,45017,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
239,1,15.9313,2,Lodging/residential,106440,1963.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
240,1,0.0,2,Lodging/residential,111304,1964.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
244,1,10.8671,2,Education,95717,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
245,1,0.0,2,Education,88486,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
246,1,165.011,2,Office,202435,1967.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
247,1,187.87,2,Education,64560,1965.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
248,1,11.3243,2,Education,24643,1982.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
249,1,244.984,2,Entertainment/public assembly,179449,1976.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
250,1,28.6975,2,Education,131710,1991.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
252,1,0.0352,2,Education,4314,1907.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
253,1,56.6916,2,Education,65907,1964.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
254,1,630.571,2,Entertainment/public assembly,254766,1989.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
255,1,9.179,2,Education,49078,1914.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
256,1,1.0551,2,Education,16744,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
257,1,44.9453,2,Education,75650,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
258,1,0.0,2,Education,71224,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
259,1,0.0,2,Education,77469,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
260,1,137.052,2,Education,126985,1979.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
263,1,132.691,2,Education,87673,1960.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
264,1,0.0,2,Office,83660,1973.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
265,1,18.7096,2,Office,118966,1988.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
267,1,9.0735,2,Entertainment/public assembly,72193,2013.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
268,1,0.1055,2,Entertainment/public assembly,77844,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
271,1,4.0795,2,Education,71421,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
273,1,169.266,2,Office,140345,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
277,1,27.0094,2,Education,12761,1909.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
279,1,1.4771,2,Education,49384,1967.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
281,1,30.2801,2,Food sales and service,28862,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
282,1,0.0,2,Office,28750,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
284,1,21.2418,2,Entertainment/public assembly,230259,1975.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
285,1,216.919,2,Utility,21958,,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
286,1,57.3598,2,Lodging/residential,32841,1935.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
287,1,2.4266,2,Office,33713,1956.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
290,1,0.0703,2,Office,51732,1966.0,,13.9,,-5.6,0.0,1015.6,270.0,4.1,1451610000
747,1,0.0,6,Education,30531,,,10.0,0.0,8.9,0.0,1019.8,0.0,0.0,1451610000
753,1,0.0,6,Education,39558,,,10.0,0.0,8.9,0.0,1019.8,0.0,0.0,1451610000
765,1,0.0,6,Entertainment/public assembly,58562,,,10.0,0.0,8.9,0.0,1019.8,0.0,0.0,1451610000
771,1,0.0,6,Lodging/residential,82911,,,10.0,0.0,8.9,0.0,1019.8,0.0,0.0,1451610000
774,1,0.0,6,Lodging/residential,93500,,,10.0,0.0,8.9,0.0,1019.8,0.0,0.0,1451610000
777,1,0.0,6,Lodging/residential,105791,,,10.0,0.0,8.9,0.0,1019.8,0.0,0.0,1451610000
780,1,0.0,6,Education,120836,,,10.0,0.0,8.9,0.0,1019.8,0.0,0.0,1451610000
787,1,0.0,6,Lodging/residential,278795,,,10.0,0.0,8.9,0.0,1019.8,0.0,0.0,1451610000
789,1,62.12,7,Education,64583,1923.0,1.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
790,1,113.62,7,Education,86111,1911.0,8.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
791,1,338.56,7,Education,150695,,5.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
792,1,401.64,7,Education,333681,1938.0,3.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
793,1,0.0,7,Education,150695,1964.0,6.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
794,1,0.0,7,Education,731945,1969.0,11.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
795,1,0.0,7,Education,387500,1960.0,6.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
796,1,12.13,7,Education,226042,1965.0,2.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
797,1,0.0,7,Education,764237,1979.0,13.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
798,1,61.41,7,Education,409028,1970.0,21.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
799,1,0.0,7,Education,527431,1976.0,26.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
800,1,0.0,7,Education,64583,1955.0,2.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
801,1,165.78,7,Education,484376,1952.0,5.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
802,1,365.52,7,Education,290625,1995.0,19.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
803,1,0.0,7,Education,182986,1962.0,3.0,-1.7,,-2.8,,1016.1,260.0,1.0,1451610000
874,1,270.798,9,Office,181805,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
875,1,122.035,9,Lodging/residential,177708,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
878,1,32.8122,9,Lodging/residential,41241,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
879,1,27.1853,9,Education,110235,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
880,1,73.3615,9,Education,157723,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
883,1,322.108,9,Education,399331,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
885,1,28.7678,9,Lodging/residential,40697,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
886,1,0.0,9,Education,69799,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
887,1,11.3946,9,Lodging/residential,69754,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
888,1,217.763,9,Entertainment/public assembly,137522,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
889,1,133.992,9,Education,126077,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
890,1,96.3265,9,Education,202937,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
891,1,0.3165,9,Education,50846,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
893,1,45.6487,9,Education,47191,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
894,1,169.407,9,Education,101555,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
895,1,74.1,9,Education,55087,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
896,1,64.5694,9,Education,245637,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
898,1,80.4655,9,Public services,64749,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
899,1,59.3293,9,Education,225014,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
900,1,0.0,9,Education,111623,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
901,1,46.3873,9,Education,107730,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
903,1,1052.24,9,Education,275793,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
905,1,22.6485,9,Lodging/residential,39648,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
906,1,7.7722,9,Lodging/residential,39649,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
907,1,24.7938,9,Entertainment/public assembly,44564,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
908,1,0.7737,9,Education,91254,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
910,1,12.52,9,Office,60096,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
911,1,227.118,9,Education,239638,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
912,1,6.0138,9,Education,52559,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
913,1,154.917,9,Entertainment/public assembly,503634,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
914,1,258.524,9,Education,229973,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
915,1,88.2378,9,Education,205141,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
916,1,0.0,9,Education,51778,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
917,1,128.646,9,Education,237702,,,10.0,,3.9,0.0,1027.7,20.0,3.1,1451610000
